STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
47,127,Moore,Tennessee,6461,35.296438,-86.340442
47,129,Morgan,Tennessee,21035,36.098366,-84.593205
47,131,Obion,Tennessee,30787,36.397163,-89.07991
47,133,Overton,Tennessee,22511,36.344912,-85.324939
47,135,Perry,Tennessee,8366,35.653842,-87.859297
47,137,Pickett,Tennessee,5001,36.565622,-85.141318
47,139,Polk,Tennessee,17544,35.125195,-84.568406
47,141,Putnam,Tennessee,79854,36.163157,-85.503795
47,143,Rhea,Tennessee,32870,35.556758,-84.954393
47,145,Roane,Tennessee,53404,35.881148,-84.52216
47,147,Robertson,Tennessee,72803,36.48456,-86.830273
47,149,Rutherford,Tennessee,341486,35.888267,-86.450266
47,151,Scott,Tennessee,21850,36.45447,-84.508258
47,153,Sequatchie,Tennessee,15826,35.355415,-85.391417
47,155,Sevier,Tennessee,98380,35.864247,-83.58249
47,157,Shelby,Tennessee,929744,35.131029,-89.886356
47,159,Smith,Tennessee,19904,36.241313,-85.968175
47,161,Stewart,Tennessee,13657,36.493716,-87.800108
47,163,Sullivan,Tennessee,158163,36.529913,-82.397127
47,165,Sumner,Tennessee,196281,36.396228,-86.536038
47,167,Tipton,Tennessee,60970,35.47587,-89.750299
47,169,Trousdale,Tennessee,11615,36.386235,-86.153351
47,171,Unicoi,Tennessee,17928,36.151274,-82.394706
47,173,Union,Tennessee,19802,36.245311,-83.815954
47,175,Van Buren,Tennessee,6168,35.711516,-85.454611
47,177,Warren,Tennessee,40953,35.695188,-85.794787
47,179,Washington,Tennessee,133001,36.325615,-82.433815
47,181,Wayne,Tennessee,16232,35.258132,-87.790328
47,183,Weakley,Tennessee,32902,36.292493,-88.773817
47,185,White,Tennessee,27351,35.941573,-85.488902
47,187,Williamson,Tennessee,247726,35.912269,-86.846241
47,189,Wilson,Tennessee,147737,36.200347,-86.409498
48,1,Anderson,Texas,57922,31.775312,-95.683934
48,3,Andrews,Texas,18610,32.321401,-102.539607
48,5,Angelina,Texas,86395,31.313526,-94.716132
48,7,Aransas,Texas,23830,28.030687,-97.072506
48,9,Archer,Texas,8560,33.712813,-98.607348
48,11,Armstrong,Texas,1848,35.092208,-101.392108
48,13,Atascosa,Texas,48981,29.041628,-98.578427
48,15,Austin,Texas,30167,29.850973,-96.219899
48,17,Bailey,Texas,6904,34.218733,-102.744103
48,19,Bandera,Texas,20851,29.703518,-99.031596
48,21,Bastrop,Texas,97216,30.142585,-97.366668
48,23,Baylor,Texas,3465,33.591163,-99.264553
48,25,Bee,Texas,31047,28.395559,-97.733787
48,27,Bell,Texas,370647,31.08149,-97.591674
48,29,Bexar,Texas,2009324,29.484685,-98.532945
48,31,Blanco,Texas,11374,30.177148,-98.39208
48,33,Borden,Texas,631,32.757641,-101.436493
48,35,Bosque,Texas,18235,31.862115,-97.570902
48,37,Bowie,Texas,92893,33.436613,-94.20082
48,39,Brazoria,Texas,372031,29.355331,-95.385044
48,41,Brazos,Texas,233849,30.624157,-96.328757
48,43,Brewster,Texas,9546,30.222448,-103.620129
48,45,Briscoe,Texas,1435,34.443465,-101.234309
48,47,Brooks,Texas,7076,27.208714,-98.144842
48,49,Brown,Texas,38095,31.731619,-98.989268
48,51,Burleson,Texas,17642,30.475618,-96.644593
48,53,Burnet,Texas,49130,30.672177,-98.241706
48,55,Caldwell,Texas,45883,29.865312,-97.674628
48,57,Calhoun,Texas,20106,28.589157,-96.625881
48,59,Callahan,Texas,13708,32.351779,-99.452875
48,61,Cameron,Texas,421017,26.047418,-97.561196
48,63,Camp,Texas,12464,32.990171,-94.985027
48,65,Carson,Texas,5807,35.382121,-101.328264
48,67,Cass,Texas,28454,33.080612,-94.297274
48,69,Castro,Texas,7371,34.525081,-102.272214
48,71,Chambers,Texas,46571,29.805419,-94.768972
48,73,Cherokee,Texas,50412,31.913488,-95.216202
48,75,Childress,Texas,6664,34.428092,-100.223958
48,77,Clay,Texas,10218,33.825391,-98.244798
48,79,Cochran,Texas,2547,33.689389,-102.741038
48,81,Coke,Texas,3285,31.904116,-100.416634
48,83,Coleman,Texas,7684,31.808131,-99.425034
48,85,Collin,Texas,1064465,33.112899,-96.690642
48,87,Collingsworth,Texas,2652,34.861822,-100.221748
48,89,Colorado,Texas,20557,29.664806,-96.538931
48,91,Comal,Texas,161501,29.764473,-98.22166
48,93,Comanche,Texas,13594,31.972232,-98.559029
48,95,Concho,Texas,3303,31.291192,-99.857069
48,97,Cooke,Texas,41668,33.607384,-97.13379
48,99,Coryell,Texas,83093,31.236375,-97.83252
48,101,Cottle,Texas,1380,34.02779,-100.30428
48,103,Crane,Texas,4675,31.402296,-102.352663
48,105,Crockett,Texas,3098,30.704747,-101.216615
48,107,Crosby,Texas,5133,33.660414,-101.357576
48,109,Culberson,Texas,2188,31.064217,-104.819502
48,111,Dallam,Texas,7115,36.104995,-102.568672
48,113,Dallas,Texas,2613539,32.809819,-96.787649
48,115,Dawson,Texas,12456,32.734655,-101.949301
48,117,Deaf Smith,Texas,18583,34.835619,-102.402802
48,119,Delta,Texas,5230,33.374802,-95.70459
48,121,Denton,Texas,906422,33.116408,-97.014655
48,123,DeWitt,Texas,19824,29.099569,-97.31152
48,125,Dickens,Texas,1770,33.5467,-100.855931
48,127,Dimmit,Texas,8615,28.520685,-99.826991
48,129,Donley,Texas,3258,34.943929,-100.862317
48,131,Duval,Texas,9831,27.742533,-98.391035
48,133,Eastland,Texas,17725,32.357306,-98.845399
48,135,Ector,Texas,165171,31.866684,-102.389586
48,137,Edwards,Texas,1422,29.985934,-100.202797
48,139,Ellis,Texas,192455,32.429032,-96.828008
48,141,El Paso,Texas,865657,31.783025,-106.365548
48,143,Erath,Texas,42545,32.21206,-98.225168
48,145,Falls,Texas,16968,31.260935,-96.951052
48,147,Fannin,Texas,35662,33.556926,-96.181312
48,149,Fayette,Texas,24435,29.856137,-96.901177
48,151,Fisher,Texas,3672,32.770889,-100.413975
48,153,Floyd,Texas,5402,34.039808,-101.374427
48,155,Foard,Texas,1095,33.99161,-99.705226
48,157,Fort Bend,Texas,822779,29.620209,-95.681282
48,159,Franklin,Texas,10359,33.122067,-95.223923
48,161,Freestone,Texas,19435,31.700054,-96.20929
48,163,Frio,Texas,18385,28.839468,-99.108503
48,165,Gaines,Texas,21598,32.751995,-102.658045
48,167,Galveston,Texas,350682,29.428137,-95.019324
48,169,Garza,Texas,5816,33.197542,-101.380565
48,171,Gillespie,Texas,26725,30.273641,-98.908076
48,173,Glasscock,Texas,1116,31.8426,-101.525278
48,175,Goliad,Texas,7012,28.710579,-97.362276
48,177,Gonzales,Texas,19653,29.477178,-97.504312
48,179,Gray,Texas,21227,35.530415,-100.939889
48,181,Grayson,Texas,135543,33.644861,-96.626605
48,183,Gregg,Texas,124239,32.49989,-94.790846
48,185,Grimes,Texas,29268,30.439295,-96.007289
48,187,Guadalupe,Texas,172706,29.601993,-98.107377
48,189,Hale,Texas,32522,34.143518,-101.742413
48,191,Hall,Texas,2825,34.664744,-100.592641
48,193,Hamilton,Texas,8222,31.763001,-98.095686
48,195,Hansford,Texas,5285,36.213672,-101.271246
48,197,Hardeman,Texas,3549,34.285182,-99.701429
48,199,Hardin,Texas,56231,30.29938,-94.25717
48,201,Harris,Texas,4731145,29.816889,-95.425716
48,203,Harrison,Texas,68839,32.534326,-94.427274
48,205,Hartley,Texas,5382,35.994603,-102.50231
48,207,Haskell,Texas,5416,33.177505,-99.764733
48,209,Hays,Texas,241067,30.009405,-97.925385
48,211,Hemphill,Texas,3382,35.893039,-100.360755
48,213,Henderson,Texas,82150,32.241331,-95.889359
48,215,Hidalgo,Texas,870781,26.235916,-98.184508
48,217,Hill,Texas,35874,31.998194,-97.17713
48,219,Hockley,Texas,21537,33.583536,-102.333262
48,221,Hood,Texas,61598,32.434349,-97.76226
48,223,Hopkins,Texas,36787,33.124495,-95.589265
48,225,Houston,Texas,22066,31.297879,-95.466359
48,227,Howard,Texas,34860,32.241408,-101.463071
48,229,Hudspeth,Texas,3202,31.368286,-105.546009
48,231,Hunt,Texas,99956,33.082058,-96.104497
48,233,Hutchinson,Texas,20617,35.679194,-101.44712
48,235,Irion,Texas,1513,31.270407,-100.834684
48,237,Jack,Texas,8472,33.200241,-98.168766
48,239,Jackson,Texas,14988,28.959201,-96.594369
48,241,Jasper,Texas,32980,30.731569,-93.993279
48,243,Jeff Davis,Texas,1996,30.608875,-103.99692
48,245,Jefferson,Texas,256526,30.01146,-94.067627
48,247,Jim Hogg,Texas,4838,27.303139,-98.685247
48,249,Jim Wells,Texas,38891,27.755632,-98.062817
48,251,Johnson,Texas,179927,32.441328,-97.322751
48,253,Jones,Texas,19663,32.706551,-99.80506
48,255,Karnes,Texas,14710,28.85811,-97.870329
48,257,Kaufman,Texas,145310,32.671244,-96.358092
48,259,Kendall,Texas,44279,29.831401,-98.717572
48,261,Kenedy,Texas,350,27.104123,-97.788911
48,263,Kent,Texas,753,33.25047,-100.625144
48,265,Kerr,Texas,52598,30.040273,-99.159357
48,267,Kimble,Texas,4286,30.486259,-99.727741
48,269,King,Texas,265,33.644368,-100.29575
48,271,Kinney,Texas,3129,29.303419,-100.41821
48,273,Kleberg,Texas,31040,27.491433,-97.856967
48,275,Knox,Texas,3353,33.459835,-99.703999
48,277,Lamar,Texas,50088,33.675491,-95.534041
48,279,Lamb,Texas,13045,34.028312,-102.324682
48,281,Lampasas,Texas,21627,31.095229,-98.1132
48,283,La Salle,Texas,6664,28.353424,-99.246365
48,285,Lavaca,Texas,20337,29.407088,-97.04381
48,287,Lee,Texas,17478,30.274826,-96.971427
48,289,Leon,Texas,15719,31.291285,-96.04831
48,291,Liberty,Texas,91628,30.159245,-94.925523
48,293,Limestone,Texas,22146,31.59043,-96.519096
48,295,Lipscomb,Texas,3059,36.386639,-100.363063
48,297,Live Oak,Texas,11335,28.336604,-98.108137
48,299,Llano,Texas,21243,30.680229,-98.508665
48,301,Loving,Texas,64,31.777896,-103.608978
48,303,Lubbock,Texas,310639,33.552551,-101.894337
48,305,Lynn,Texas,5596,33.199122,-101.817174
48,307,McCulloch,Texas,7630,31.148033,-99.338842
48,309,McLennan,Texas,260579,31.53998,-97.174773
48,311,McMullen,Texas,600,28.438706,-98.523036
48,313,Madison,Texas,13455,30.955832,-95.899678
48,315,Marion,Texas,9725,32.789481,-94.423174
48,317,Martin,Texas,5237,32.173602,-101.8275
48,319,Mason,Texas,3953,30.754424,-99.220235
48,321,Matagorda,Texas,36255,28.918149,-95.998903
48,323,Maverick,Texas,57887,28.706412,-100.478172
48,325,Medina,Texas,50748,29.313933,-98.953359
48,327,Menard,Texas,1962,30.901087,-99.776701
48,329,Midland,Texas,169983,32.003156,-102.10655
48,331,Milam,Texas,24754,30.744263,-97.008624
48,333,Mills,Texas,4456,31.483977,-98.578378
48,335,Mitchell,Texas,8990,32.392285,-100.864009
48,337,Montague,Texas,19965,33.632783,-97.760712
48,339,Montgomery,Texas,620443,30.228848,-95.462136
48,341,Moore,Texas,21358,35.902872,-101.956502
48,343,Morris,Texas,11973,33.073156,-94.72288
48,345,Motley,Texas,1063,34.013578,-100.842931
48,347,Nacogdoches,Texas,64653,31.625667,-94.644584
48,349,Navarro,Texas,52624,32.081317,-96.485996
48,351,Newton,Texas,12217,30.685761,-93.754831
48,353,Nolan,Texas,14738,32.451081,-100.411741
48,355,Nueces,Texas,353178,27.728576,-97.428318
48,357,Ochiltree,Texas,10015,36.381051,-100.810093
48,359,Oldham,Texas,1758,35.291939,-102.40757
48,361,Orange,Texas,84808,30.120218,-93.865826
48,363,Palo Pinto,Texas,28409,32.779308,-98.163963
48,365,Panola,Texas,22491,32.163354,-94.335132
48,367,Parker,Texas,148222,32.789424,-97.727364
48,369,Parmer,Texas,9869,34.540661,-102.815696
48,371,Pecos,Texas,15193,30.89706,-102.79926
48,373,Polk,Texas,50123,30.736484,-94.936813
48,375,Potter,Texas,118525,35.221526,-101.839818
48,377,Presidio,Texas,6131,29.838522,-104.249357
48,379,Rains,Texas,12164,32.885663,-95.795059
48,381,Randall,Texas,140753,35.119788,-101.891409
48,383,Reagan,Texas,3385,31.214335,-101.466333
48,385,Real,Texas,2758,29.723692,-99.823692
48,387,Red River,Texas,11587,33.591924,-95.078313
48,389,Reeves,Texas,14748,31.387128,-103.526322
48,391,Refugio,Texas,6741,28.290523,-97.247591
48,393,Roberts,Texas,827,35.716278,-100.695549
48,395,Robertson,Texas,16757,30.966033,-96.543247
48,397,Rockwall,Texas,107819,32.916866,-96.427986
48,399,Runnels,Texas,9900,31.79918,-99.99361
48,401,Rusk,Texas,52214,32.194387,-94.798485
48,403,Sabine,Texas,9894,31.339019,-93.84941
48,405,San Augustine,Texas,7918,31.441095,-94.152849
48,407,San Jacinto,Texas,27402,30.549124,-95.13469
48,409,San Patricio,Texas,68755,27.942669,-97.39104
48,411,San Saba,Texas,5730,31.188156,-98.760354
48,413,Schleicher,Texas,2451,30.869698,-100.592817
48,415,Scurry,Texas,16932,32.704112,-100.909103
48,417,Shackelford,Texas,3105,32.690986,-99.306244
48,419,Shelby,Texas,24022,31.823503,-94.181492
48,421,Sherman,Texas,2782,36.33275,-102.008261
48,423,Smith,Texas,233479,32.326145,-95.300981
48,425,Somervell,Texas,9205,32.234974,-97.752235
48,427,Starr,Texas,65920,26.387766,-98.843415
48,429,Stephens,Texas,9101,32.75621,-98.902179
48,431,Sterling,Texas,1372,31.83476,-100.993285
48,433,Stonewall,Texas,1245,33.144536,-100.232471
48,435,Sutton,Texas,3372,30.563302,-100.627673
48,437,Swisher,Texas,6971,34.532201,-101.771575
48,439,Tarrant,Texas,2110640,32.764453,-97.247663
48,441,Taylor,Texas,143208,32.417775,-99.767126
48,443,Terrell,Texas,760,30.160108,-102.352197
48,445,Terry,Texas,11831,33.182705,-102.271846
48,447,Throckmorton,Texas,1440,33.141356,-99.139569
48,449,Titus,Texas,31247,33.175862,-94.966537
48,451,Tom Green,Texas,120003,31.451021,-100.461171
48,453,Travis,Texas,1290188,30.314282,-97.748216
48,455,Trinity,Texas,13602,30.998905,-95.244685
48,457,Tyler,Texas,19798,30.738682,-94.367741
48,459,Upshur,Texas,40892,32.697929,-94.92227
48,461,Upton,Texas,3308,31.180959,-102.124982
48,463,Uvalde,Texas,24564,29.243318,-99.757846
48,465,Val Verde,Texas,47586,29.380944,-100.898072
48,467,Van Zandt,Texas,59541,32.577505,-95.837646
48,469,Victoria,Texas,91319,28.825017,-96.991571
48,471,Walker,Texas,76400,30.725832,-95.538696
48,473,Waller,Texas,56794,29.996824,-95.953615
48,475,Ward,Texas,11644,31.56929,-102.912603
48,477,Washington,Texas,35805,30.181502,-96.397834
48,479,Webb,Texas,267114,27.522979,-99.475549
48,481,Wharton,Texas,41570,29.276712,-96.175435
48,483,Wheeler,Texas,4990,35.352532,-100.263458
48,485,Wichita,Texas,129350,33.920901,-98.552501
48,487,Wilbarger,Texas,12887,34.144872,-99.296953
48,489,Willacy,Texas,20164,26.452376,-97.777449
48,491,Williamson,Texas,609017,30.560987,-97.716991
48,493,Wilson,Texas,49753,29.231356,-98.142982
48,495,Winkler,Texas,7791,31.842332,-103.0992
48,497,Wise,Texas,68632,33.161791,-97.629879
48,499,Wood,Texas,44843,32.776047,-95.400092
48,501,Yoakum,Texas,7694,33.022609,-102.833127
48,503,Young,Texas,17867,33.164283,-98.624184
48,505,Zapata,Texas,13889,26.903441,-99.266007
48,507,Zavala,Texas,9670,28.74941,-99.810168
49,1,Beaver,Utah,7072,38.29808,-112.762542
49,3,Box Elder,Utah,57666,41.592632,-112.09841
49,5,Cache,Utah,133154,41.745425,-111.839724
49,7,Carbon,Utah,20412,39.602446,-110.777569
49,9,Daggett,Utah,935,40.967095,-109.647096
49,11,Davis,Utah,362679,41.019939,-111.960883
49,13,Duchesne,Utah,19596,40.289458,-110.162356
49,15,Emery,Utah,9825,39.217578,-110.929942
49,17,Garfield,Utah,5083,37.765439,-112.100464
49,19,Grand,Utah,9669,38.569056,-109.528693
49,21,Iron,Utah,57289,37.708874,-113.076161
49,23,Juab,Utah,11786,39.748396,-111.878638
49,25,Kane,Utah,7667,37.112169,-112.452998
49,27,Millard,Utah,12975,39.209257,-112.485634
49,29,Morgan,Utah,12295,41.083677,-111.724978
49,31,Piute,Utah,1438,38.277169,-112.21441
49,33,Rich,Utah,2510,41.776494,-111.285765
49,35,Salt Lake,Utah,1185238,40.638514,-111.927686
49,37,San Juan,Utah,14518,37.52052,-109.545503
49,39,Sanpete,Utah,28437,39.384535,-111.605199
49,41,Sevier,Utah,21522,38.771786,-112.044688
49,43,Summit,Utah,42357,40.726848,-111.470958
49,45,Tooele,Utah,72698,40.568237,-112.363002
49,47,Uintah,Utah,35620,40.426449,-109.59027
49,49,Utah,Utah,659399,40.278299,-111.74994
49,51,Wasatch,Utah,34788,40.511436,-111.412185
49,53,Washington,Utah,180279,37.13018,-113.524041
49,55,Wayne,Utah,2486,38.361712,-111.473883
49,57,Weber,Utah,262223,41.227609,-111.992699
50,1,Addison,Vermont,37363,44.060543,-73.165381
50,3,Bennington,Vermont,37347,42.980347,-73.148622
50,5,Caledonia,Vermont,30233,44.466488,-72.076449
50,7,Chittenden,Vermont,168323,44.480291,-73.149824
50,9,Essex,Vermont,5920,44.663681,-71.741708
50,11,Franklin,Vermont,49946,44.836315,-72.997625
50,13,Grand Isle,Vermont,7293,44.796249,-73.298725
50,15,Lamoille,Vermont,25945,44.583725,-72.655635
50,17,Orange,Vermont,29277,43.996141,-72.392814
50,19,Orleans,Vermont,27393,44.862555,-72.225524
50,21,Rutland,Vermont,60572,43.602602,-73.041302
50,23,Washington,Vermont,59807,44.243309,-72.587175
50,25,Windham,Vermont,45905,42.952898,-72.627862
50,27,Windsor,Vermont,57753,43.547294,-72.490571
51,1,Accomack,Virginia,33413,37.789059,-75.629449
51,3,Albemarle,Virginia,112395,38.052435,-78.519241
51,5,Alleghany,Virginia,15223,37.802458,-79.929858
51,7,Amelia,Virginia,13265,37.34151,-77.973985
51,9,Amherst,Virginia,31307,37.518911,-79.1035
51,11,Appomattox,Virginia,16119,37.36019,-78.83702
51,13,Arlington,Virginia,238643,38.874744,-77.099874
51,15,Augusta,Virginia,77487,38.127146,-79.03105
51,17,Bath,Virginia,4209,38.018911,-79.758923
51,19,Bedford,Virginia,79462,37.320204,-79.485385
51,21,Bland,Virginia,6270,37.150078,-81.087264
51,23,Botetourt,Virginia,33596,37.446422,-79.853138
51,25,Brunswick,Virginia,15849,36.758266,-77.863297
51,27,Buchanan,Virginia,20355,37.264124,-82.059132
51,29,Buckingham,Virginia,16824,37.580161,-78.485095
51,31,Campbell,Virginia,55696,37.261518,-79.169047
51,33,Caroline,Virginia,30887,38.0087,-77.438652
51,35,Carroll,Virginia,29155,36.713036,-80.762136
51,36,Charles City,Virginia,6773,37.383394,-77.101446
51,37,Charlotte,Virginia,11529,37.02206,-78.630278
51,41,Chesterfield,Virginia,364548,37.418312,-77.556155
51,43,Clarke,Virginia,14783,39.129417,-77.987382
51,45,Craig,Virginia,4892,37.47542,-80.173756
51,47,Culpeper,Virginia,52552,38.498243,-77.999051
51,49,Cumberland,Virginia,9675,37.481359,-78.258673
51,51,Dickenson,Virginia,14124,37.143369,-82.378751
51,53,Dinwiddie,Virginia,27947,37.135652,-77.56051
51,57,Essex,Virginia,10599,37.908781,-76.901329
51,59,Fairfax,Virginia,1150309,38.844726,-77.25911
51,61,Fauquier,Virginia,72972,38.695515,-77.774094
51,63,Floyd,Virginia,15476,36.943205,-80.342366
51,65,Fluvanna,Virginia,27249,37.888642,-78.301835
51,67,Franklin,Virginia,54477,37.02094,-79.857581
51,69,Frederick,Virginia,91419,39.166263,-78.188362
51,71,Giles,Virginia,16787,37.318524,-80.717789
51,73,Gloucester,Virginia,38711,37.37631,-76.529483
51,75,Goochland,Virginia,24727,37.70005,-77.83757
51,77,Grayson,Virginia,15333,36.645604,-81.114627
51,79,Greene,Virginia,20552,38.250643,-78.419667
51,81,Greensville,Virginia,11391,36.723794,-77.536797
51,83,Halifax,Virginia,34022,36.748512,-78.926925
51,85,Hanover,Virginia,109979,37.686944,-77.418063
51,87,Henrico,Virginia,334389,37.604639,-77.498572
51,89,Henry,Virginia,50948,36.6901,-79.902329
51,91,Highland,Virginia,2232,38.386566,-79.570507
51,93,Isle of Wight,Virginia,38606,36.92455,-76.644703
51,95,James City,Virginia,78254,37.297936,-76.75988
51,97,King and Queen,Virginia,6608,37.69798,-76.891199
51,99,King George,Virginia,26723,38.290179,-77.163647
51,101,King William,Virginia,17810,37.705655,-77.062634
51,103,Lancaster,Virginia,10919,37.703954,-76.435886
51,105,Lee,Virginia,22173,36.714437,-83.102612
51,107,Loudoun,Virginia,420959,39.034341,-77.51754
51,109,Louisa,Virginia,37596,37.982264,-77.971413
51,111,Lunenburg,Virginia,11936,36.970037,-78.216617
51,113,Madison,Virginia,13837,38.376095,-78.234462
51,115,Mathews,Virginia,8533,37.445239,-76.342339
51,117,Mecklenburg,Virginia,30319,36.690417,-78.318472
51,119,Middlesex,Virginia,10625,37.601288,-76.503852
51,121,Montgomery,Virginia,99721,37.189478,-80.413551
51,125,Nelson,Virginia,14775,37.812328,-78.87302
51,127,New Kent,Virginia,22945,37.497961,-77.041127
51,131,Northampton,Virginia,12282,37.388365,-75.919193
51,133,Northumberland,Virginia,11839,37.888285,-76.408327
51,135,Nottoway,Virginia,15642,37.1463,-78.078841
51,137,Orange,Virginia,36254,38.271901,-77.954737
51,139,Page,Virginia,23709,38.60454,-78.500572
51,141,Patrick,Virginia,17608,36.654401,-80.284499
51,143,Pittsylvania,Virginia,60501,36.76981,-79.411183
51,145,Powhatan,Virginia,30333,37.54288,-77.875784
51,147,Prince Edward,Virginia,21849,37.257792,-78.422205
51,149,Prince George,Virginia,43010,37.219071,-77.300134
51,153,Prince William,Virginia,482204,38.691881,-77.411563
51,155,Pulaski,Virginia,33800,37.082088,-80.703764
51,157,Rappahannock,Virginia,7348,38.695715,-78.123809
51,159,Richmond,Virginia,8923,37.947361,-76.716497
51,161,Roanoke,Virginia,96929,37.270592,-79.990218
51,163,Rockbridge,Virginia,22650,37.787711,-79.427154
51,165,Rockingham,Virginia,83757,38.452246,-78.83815
51,167,Russell,Virginia,25781,36.935321,-82.086825
51,169,Scott,Virginia,21576,36.683147,-82.596616
51,171,Shenandoah,Virginia,44186,38.870724,-78.526715
51,173,Smyth,Virginia,29800,36.828217,-81.574516
51,175,Southampton,Virginia,17996,36.717292,-77.067406
51,177,Spotsylvania,Virginia,140032,38.238583,-77.569152
51,179,Stafford,Virginia,156927,38.415146,-77.45027
51,181,Surry,Virginia,6561,37.116405,-76.868309
51,183,Sussex,Virginia,10829,36.973226,-77.212078
51,185,Tazewell,Virginia,40429,37.146681,-81.564501
51,187,Warren,Virginia,40727,38.927717,-78.178302
51,191,Washington,Virginia,53935,36.702853,-81.972673
51,193,Westmoreland,Virginia,18477,38.160791,-76.854228
51,195,Wise,Virginia,36130,36.951164,-82.612989
51,197,Wythe,Virginia,28290,36.919638,-81.06853
51,199,York,Virginia,70045,37.174598,-76.495318
51,510,Alexandria,Virginia,159467,38.819775,-77.091035
51,520,Bristol,Virginia,17219,36.610521,-82.169169
51,530,Buena Vista,Virginia,6641,37.733971,-79.352679
51,540,Charlottesville,Virginia,46553,38.033197,-78.490351
51,550,Chesapeake,Virginia,249422,36.755679,-76.282736
51,570,Colonial Heights,Virginia,18170,37.264114,-77.401819
51,580,Covington,Virginia,5737,37.781159,-79.989386
51,590,Danville,Virginia,42590,36.591483,-79.409217
51,595,Emporia,Virginia,5766,36.692193,-77.541334
51,600,Fairfax,Virginia,24146,38.851844,-77.302407
51,610,Falls Church,Virginia,14658,38.883587,-77.174338
51,620,Franklin,Virginia,8180,36.679019,-76.937037
51,630,Fredericksburg,Virginia,27982,38.299101,-77.483494
51,640,Galax,Virginia,6720,36.666194,-80.918852
51,650,Hampton,Virginia,137148,37.043069,-76.367924
51,660,Harrisonburg,Virginia,51814,38.4408,-78.868276
51,670,Hopewell,Virginia,23033,37.289394,-77.305511
51,678,Lexington,Virginia,7320,37.784392,-79.443722
51,680,Lynchburg,Virginia,79009,37.39283,-79.190579
51,683,Manassas,Virginia,42772,38.75274,-77.475101
51,685,Manassas Park,Virginia,17219,38.772165,-77.448688
51,690,Martinsville,Virginia,13485,36.682806,-79.863773
51,700,Newport News,Virginia,186247,37.090511,-76.496261
51,710,Norfolk,Virginia,238005,36.896214,-76.260623
51,720,Norton,Virginia,3687,36.937981,-82.623258
51,730,Petersburg,Virginia,33458,37.209954,-77.395423
51,735,Poquoson,Virginia,12460,37.131572,-76.381528
51,740,Portsmouth,Virginia,97915,36.833211,-76.35284
51,750,Radford,Virginia,16070,37.128256,-80.559565
51,760,Richmond,Virginia,226610,37.535453,-77.466456
51,770,Roanoke,Virginia,100011,37.27853,-79.96024
51,775,Salem,Virginia,25346,37.286907,-80.056262
51,790,Staunton,Virginia,25750,38.157632,-79.07724
51,800,Suffolk,Virginia,94324,36.781867,-76.551079
51,810,Virginia Beach,Virginia,459470,36.821388,-76.100566
51,820,Waynesboro,Virginia,22196,38.072102,-78.898326
51,830,Williamsburg,Virginia,15425,37.275238,-76.710426
51,840,Winchester,Virginia,28120,39.174971,-78.170677
53,1,Adams,Washington,20613,46.864934,-119.031492
53,3,Asotin,Washington,22285,46.388404,-117.06785
53,5,Benton,Washington,206873,46.229857,-119.276673
53,7,Chelan,Washington,79074,47.530181,-120.344656
53,9,Clallam,Washington,77155,48.094969,-123.436581
53,11,Clark,Washington,503311,45.680599,-122.56244
53,13,Columbia,Washington,3952,46.323102,-117.976206
53,15,Cowlitz,Washington,110730,46.135463,-122.894833
53,17,Douglas,Washington,42938,47.504279,-120.178914
53,19,Ferry,Washington,7178,48.617553,-118.520753
53,21,Franklin,Washington,96749,46.303471,-119.125303
53,23,Garfield,Washington,2286,46.472066,-117.577877
53,25,Grant,Washington,99123,47.14473,-119.466088
53,27,Grays Harbor,Washington,75636,46.991256,-123.767517
53,29,Island,Washington,86857,48.2063,-122.576951
53,31,Jefferson,Washington,32977,48.010517,-122.820477
53,33,King,Washington,2269675,47.550488,-122.230405
53,35,Kitsap,Washington,275611,47.612218,-122.63287
53,37,Kittitas,Washington,44337,47.051833,-120.630456
53,39,Klickitat,Washington,22735,45.79839,-121.146148
53,41,Lewis,Washington,82149,46.61892,-122.839231
53,43,Lincoln,Washington,10876,47.638472,-118.324539
53,45,Mason,Washington,65726,47.288559,-123.034441
53,47,Okanogan,Washington,42104,48.446072,-119.591995
53,49,Pacific,Washington,23365,46.524578,-123.904809
53,51,Pend Oreille,Washington,13401,48.281535,-117.224181
53,53,Pierce,Washington,921130,47.177735,-122.407463
53,55,San Juan,Washington,17788,48.575232,-122.979166
53,57,Skagit,Washington,129523,48.4668,-122.33534
53,59,Skamania,Washington,12036,45.688621,-121.93421
53,61,Snohomish,Washington,827957,47.927544,-122.188806
53,63,Spokane,Washington,539339,47.680212,-117.368939
53,65,Stevens,Washington,46445,48.277695,-117.812987
53,67,Thurston,Washington,294793,47.00087,-122.836576
53,69,Wahkiakum,Washington,4422,46.236473,-123.426151
53,71,Walla Walla,Washington,62584,46.077907,-118.391181
53,73,Whatcom,Washington,226847,48.82321,-122.487638
53,75,Whitman,Washington,47973,46.793601,-117.21808
53,77,Yakima,Washington,256728,46.519342,-120.42159
54,1,Barbour,West Virginia,15465,39.110076,-80.004391
54,3,Berkeley,West Virginia,122076,39.458843,-77.98117
54,5,Boone,West Virginia,21809,38.05644,-81.757507
54,7,Braxton,West Virginia,12447,38.691905,-80.723592
54,9,Brooke,West Virginia,22559,40.309452,-80.585926
